"","file_type","ie_number...2","rep_number","file_name","duration","sample_rate","num_channels","amplitude","xml_title","xml_creators","xml_type","xml_publisher","xml_date","xml_language","xml_identifier","xml_bibliographicCitation","mms","ie_number...18","label_code","label1","label2","label3","label4","label5"
"2380","mp3","IE1574901","REP74156337","FL74156351_07 Pig.mp3",272.169795918367,44100,12002688,32768,"Angels & demons               Cybiont.","Cybiont
    (Musician)||Malcolm D.||Lindström, Lovisa.||Brown, Elliot.","Sound Recordings","[Auckland, N.Z. :               Cybiont,","2010]","eng","IE1574901","Angels & demons",9913781353502836,"IE1574901","rc","Alternative rock music","","","",""
"2381","mp3","IE1574901","REP74156337","FL74156351_07 Pig.mp3",272.169795918367,44100,12002688,32768,"Angels & demons               Cybiont.","Cybiont
    (Musician)||Malcolm D.||Lindström, Lovisa.||Brown, Elliot.","Sound Recordings","[Auckland, N.Z. :               Cybiont,","2010]","eng","IE1574901","Angels & demons",9913781353502836,"IE1574901","rc","Alternative rock music","","","",""
"2382","mp3","IE1574901","REP74156337","FL74156352_05 Butterflies.mp3",300.382040816327,44100,13246848,32768,"Angels & demons               Cybiont.","Cybiont
    (Musician)||Malcolm D.||Lindström, Lovisa.||Brown, Elliot.","Sound Recordings","[Auckland, N.Z. :               Cybiont,","2010]","eng","IE1574901","Angels & demons",9913781353502836,"IE1574901","rc","Alternative rock music","","","",""
"2383","mp3","IE1574901","REP74156337","FL74156352_05 Butterflies.mp3",300.382040816327,44100,13246848,32768,"Angels & demons               Cybiont.","Cybiont
    (Musician)||Malcolm D.||Lindström, Lovisa.||Brown, Elliot.","Sound Recordings","[Auckland, N.Z. :               Cybiont,","2010]","eng","IE1574901","Angels & demons",9913781353502836,"IE1574901","rc","Alternative rock music","","","",""
"2384","mp3","IE1574901","REP74156337","FL74156352_05 Butterflies.mp3",300.382040816327,44100,13246848,32768,"Angels & demons               Cybiont.","Cybiont
    (Musician)||Malcolm D.||Lindström, Lovisa.||Brown, Elliot.","Sound Recordings","[Auckland, N.Z. :               Cybiont,","2010]","eng","IE1574901","Angels & demons",9913781353502836,"IE1574901","rc","Alternative rock music","","","",""
"2385","mp3","IE1574901","REP74156337","FL74156353_11 Spare roots.mp3",232.481088435374,44100,10252416,32768,"Angels & demons               Cybiont.","Cybiont
    (Musician)||Malcolm D.||Lindström, Lovisa.||Brown, Elliot.","Sound Recordings","[Auckland, N.Z. :               Cybiont,","2010]","eng","IE1574901","Angels & demons",9913781353502836,"IE1574901","rc","Alternative rock music","","","",""
"2386","mp3","IE1574901","REP74156337","FL74156353_11 Spare roots.mp3",232.481088435374,44100,10252416,32768,"Angels & demons               Cybiont.","Cybiont
    (Musician)||Malcolm D.||Lindström, Lovisa.||Brown, Elliot.","Sound Recordings","[Auckland, N.Z. :               Cybiont,","2010]","eng","IE1574901","Angels & demons",9913781353502836,"IE1574901","rc","Alternative rock music","","","",""
"2387","mp3","IE1574901","REP74156337","FL74156353_11 Spare roots.mp3",232.481088435374,44100,10252416,32768,"Angels & demons               Cybiont.","Cybiont
    (Musician)||Malcolm D.||Lindström, Lovisa.||Brown, Elliot.","Sound Recordings","[Auckland, N.Z. :               Cybiont,","2010]","eng","IE1574901","Angels & demons",9913781353502836,"IE1574901","rc","Alternative rock music","","","",""
"2388","mp3","IE1574901","REP74156337","FL74156354_12 The inner child.mp3",259.491700680272,44100,11443584,32768,"Angels & demons               Cybiont.","Cybiont
    (Musician)||Malcolm D.||Lindström, Lovisa.||Brown, Elliot.","Sound Recordings","[Auckland, N.Z. :               Cybiont,","2010]","eng","IE1574901","Angels & demons",9913781353502836,"IE1574901","rc","Alternative rock music","","","",""
"2389","mp3","IE1574901","REP74156337","FL74156354_12 The inner child.mp3",259.491700680272,44100,11443584,32768,"Angels & demons               Cybiont.","Cybiont
    (Musician)||Malcolm D.||Lindström, Lovisa.||Brown, Elliot.","Sound Recordings","[Auckland, N.Z. :               Cybiont,","2010]","eng","IE1574901","Angels & demons",9913781353502836,"IE1574901","rc","Alternative rock music","","","",""
"2390","mp3","IE1574901","REP74156337","FL74156354_12 The inner child.mp3",259.491700680272,44100,11443584,32768,"Angels & demons               Cybiont.","Cybiont
    (Musician)||Malcolm D.||Lindström, Lovisa.||Brown, Elliot.","Sound Recordings","[Auckland, N.Z. :               Cybiont,","2010]","eng","IE1574901","Angels & demons",9913781353502836,"IE1574901","rc","Alternative rock music","","","",""
"2391","mp3","IE1574988","REP74156355","FL74156358_03 I Often Follow.mp3",174.558911564626,44100,7698048,32552,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2392","mp3","IE1574988","REP74156355","FL74156358_03 I Often Follow.mp3",174.558911564626,44100,7698048,32552,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2393","mp3","IE1574988","REP74156355","FL74156358_03 I Often Follow.mp3",174.558911564626,44100,7698048,32552,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2394","mp3","IE1574988","REP74156355","FL74156359_06 Augustine.mp3",154.679727891156,44100,6821376,28362,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2395","mp3","IE1574988","REP74156355","FL74156359_06 Augustine.mp3",154.679727891156,44100,6821376,28362,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2396","mp3","IE1574988","REP74156355","FL74156359_06 Augustine.mp3",154.679727891156,44100,6821376,28362,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2397","mp3","IE1574988","REP74156355","FL74156360_01 Other Side.mp3",114.13768707483,44100,5033472,32042,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2398","mp3","IE1574988","REP74156355","FL74156360_01 Other Side.mp3",114.13768707483,44100,5033472,32042,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2399","mp3","IE1574988","REP74156355","FL74156360_01 Other Side.mp3",114.13768707483,44100,5033472,32042,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2400","mp3","IE1574988","REP74156355","FL74156361_05 Let's Pretend.mp3",200.289523809524,44100,8832768,32767,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2401","mp3","IE1574988","REP74156355","FL74156361_05 Let's Pretend.mp3",200.289523809524,44100,8832768,32767,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2402","mp3","IE1574988","REP74156355","FL74156361_05 Let's Pretend.mp3",200.289523809524,44100,8832768,32767,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2403","mp3","IE1574988","REP74156355","FL74156362_04 Let Me Know.mp3",182.813605442177,44100,8062080,32767,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2404","mp3","IE1574988","REP74156355","FL74156362_04 Let Me Know.mp3",182.813605442177,44100,8062080,32767,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2405","mp3","IE1574988","REP74156355","FL74156362_04 Let Me Know.mp3",182.813605442177,44100,8062080,32767,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2406","mp3","IE1574988","REP74156355","FL74156363_02 We're Leaving.mp3",216.51156462585,44100,9548160,32045,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2407","mp3","IE1574988","REP74156355","FL74156363_02 We're Leaving.mp3",216.51156462585,44100,9548160,32045,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2408","mp3","IE1574988","REP74156355","FL74156363_02 We're Leaving.mp3",216.51156462585,44100,9548160,32045,"Beg, steal and burrow               Canadia.","Canadia (Musical group)||Hinton, Ashley Noel.||Sami, Anji.","Sound Recordings","[Auckland, N.Z.] :               Canadia,","2009.","eng","IE1574988","Beg, steal and burrow",9913779523502836,"IE1574988","rc","Country rock music","Popular music","","",""
"2409","mp3","IE1575079","REP74156419","FL74156420_Grimetime_Mix_Series_-_Volume_01,_Episode_03.mp3",1639.18367346939,44100,72288000,32768,"Grimetime mix series.               Volume 1,               Episode 3               [compiled by] DJ Myrikal.","DJ Myrikal.","Sound Recordings","[Berlin] :               Phenomenal Entertainment,","2009.","eng","IE1575079","Grimetime mix series.",9913798613502836,"IE1575079","zz","Jungle (Music)","Remixes.","","",""
"2410","mp3","IE1575079","REP74156419","FL74156420_Grimetime_Mix_Series_-_Volume_01,_Episode_03.mp3",1639.18367346939,44100,72288000,32768,"Grimetime mix series.               Volume 1,               Episode 3               [compiled by] DJ Myrikal.","DJ Myrikal.","Sound Recordings","[Berlin] :               Phenomenal Entertainment,","2009.","eng","IE1575079","Grimetime mix series.",9913798613502836,"IE1575079","zz","Jungle (Music)","Remixes.","","",""
"2411","mp3","IE1575079","REP74156419","FL74156420_Grimetime_Mix_Series_-_Volume_01,_Episode_03.mp3",1639.18367346939,44100,72288000,32768,"Grimetime mix series.               Volume 1,               Episode 3               [compiled by] DJ Myrikal.","DJ Myrikal.","Sound Recordings","[Berlin] :               Phenomenal Entertainment,","2009.","eng","IE1575079","Grimetime mix series.",9913798613502836,"IE1575079","zz","Jungle (Music)","Remixes.","","",""
"2412","mp3","IE1575082","REP74156421","FL74156422_Grimetime_Mix_Series_-_Volume_01,_Episode_04.mp3",2502.58285714286,44100,110363904,32768,"Grimetime mix series.               Volume 1,               Episode 4               [compiled by] DJ Myrikal.","DJ Myrikal.","Sound Recordings","[Berlin] :               Phenomenal Entertainment,","2009.","eng","IE1575082","Grimetime mix series.",9913798693502836,"IE1575082","zz","Jungle (Music)","Remixes.","","",""
"2413","mp3","IE1575082","REP74156421","FL74156422_Grimetime_Mix_Series_-_Volume_01,_Episode_04.mp3",2502.58285714286,44100,110363904,32768,"Grimetime mix series.               Volume 1,               Episode 4               [compiled by] DJ Myrikal.","DJ Myrikal.","Sound Recordings","[Berlin] :               Phenomenal Entertainment,","2009.","eng","IE1575082","Grimetime mix series.",9913798693502836,"IE1575082","zz","Jungle (Music)","Remixes.","","",""
"2414","mp3","IE1575082","REP74156421","FL74156422_Grimetime_Mix_Series_-_Volume_01,_Episode_04.mp3",2502.58285714286,44100,110363904,32768,"Grimetime mix series.               Volume 1,               Episode 4               [compiled by] DJ Myrikal.","DJ Myrikal.","Sound Recordings","[Berlin] :               Phenomenal Entertainment,","2009.","eng","IE1575082","Grimetime mix series.",9913798693502836,"IE1575082","zz","Jungle (Music)","Remixes.","","",""
"2415","mp3","IE1575085","REP74156423","FL74156424_Grimetime_Mix_Series_-_Volume_01,_Episode_05.mp3",2057.53469387755,44100,90737280,32768,"Grimetime mix series.               Volume 1,               Episode 5               [compiled by] DJ Myrikal.","DJ Myrikal.","Sound Recordings","[ Berlin] :               Phenomenal Entertainment,","2009.","eng","IE1575085","Grimetime mix series.",9913798733502836,"IE1575085","zz","Jungle (Music)","Remixes.","","",""
"2416","mp3","IE1575085","REP74156423","FL74156424_Grimetime_Mix_Series_-_Volume_01,_Episode_05.mp3",2057.53469387755,44100,90737280,32768,"Grimetime mix series.               Volume 1,               Episode 5               [compiled by] DJ Myrikal.","DJ Myrikal.","Sound Recordings","[ Berlin] :               Phenomenal Entertainment,","2009.","eng","IE1575085","Grimetime mix series.",9913798733502836,"IE1575085","zz","Jungle (Music)","Remixes.","","",""
"2417","mp3","IE1575085","REP74156423","FL74156424_Grimetime_Mix_Series_-_Volume_01,_Episode_05.mp3",2057.53469387755,44100,90737280,32768,"Grimetime mix series.               Volume 1,               Episode 5               [compiled by] DJ Myrikal.","DJ Myrikal.","Sound Recordings","[ Berlin] :               Phenomenal Entertainment,","2009.","eng","IE1575085","Grimetime mix series.",9913798733502836,"IE1575085","zz","Jungle (Music)","Remixes.","","",""
"2418","mp3","IE1575179","REP74156526","FL74156527_Double D - Get Over Da Fence.mp3",144.091428571429,44100,6354432,31102,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2419","mp3","IE1575179","REP74156526","FL74156527_Double D - Get Over Da Fence.mp3",144.091428571429,44100,6354432,31102,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2420","mp3","IE1575179","REP74156526","FL74156527_Double D - Get Over Da Fence.mp3",144.091428571429,44100,6354432,31102,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2421","mp3","IE1575179","REP74156526","FL74156528_Biggie Dan - Straight Up Remix.mp3",207.490612244898,44100,9150336,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2422","mp3","IE1575179","REP74156526","FL74156528_Biggie Dan - Straight Up Remix.mp3",207.490612244898,44100,9150336,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2423","mp3","IE1575179","REP74156526","FL74156528_Biggie Dan - Straight Up Remix.mp3",207.490612244898,44100,9150336,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2424","mp3","IE1575179","REP74156526","FL74156529_Dj Myrikal - Bass Sound 10.mp3",217.887346938776,44100,9608832,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2425","mp3","IE1575179","REP74156526","FL74156529_Dj Myrikal - Bass Sound 10.mp3",217.887346938776,44100,9608832,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2426","mp3","IE1575179","REP74156526","FL74156529_Dj Myrikal - Bass Sound 10.mp3",217.887346938776,44100,9608832,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2427","mp3","IE1575179","REP74156526","FL74156530_Dj Myrikal - Man Down.mp3",197.067755102041,44100,8690688,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2428","mp3","IE1575179","REP74156526","FL74156530_Dj Myrikal - Man Down.mp3",197.067755102041,44100,8690688,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2429","mp3","IE1575179","REP74156526","FL74156530_Dj Myrikal - Man Down.mp3",197.067755102041,44100,8690688,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2430","mp3","IE1575179","REP74156526","FL74156551_Dj Myrikal - Freedom.mp3",276.45387755102,44100,12191616,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2431","mp3","IE1575179","REP74156526","FL74156551_Dj Myrikal - Freedom.mp3",276.45387755102,44100,12191616,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2432","mp3","IE1575179","REP74156526","FL74156551_Dj Myrikal - Freedom.mp3",276.45387755102,44100,12191616,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2433","mp3","IE1575179","REP74156526","FL74156552_Biggie Dan - Me And You.mp3",226.351020408163,44100,9982080,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2434","mp3","IE1575179","REP74156526","FL74156552_Biggie Dan - Me And You.mp3",226.351020408163,44100,9982080,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2435","mp3","IE1575179","REP74156526","FL74156552_Biggie Dan - Me And You.mp3",226.351020408163,44100,9982080,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2436","mp3","IE1575179","REP74156526","FL74156553_Nemz - Real Shinobi.mp3",265.795918367347,44100,11721600,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2437","mp3","IE1575179","REP74156526","FL74156553_Nemz - Real Shinobi.mp3",265.795918367347,44100,11721600,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2438","mp3","IE1575179","REP74156526","FL74156553_Nemz - Real Shinobi.mp3",265.795918367347,44100,11721600,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2439","mp3","IE1575179","REP74156526","FL74156554_Double D - Slide On By.mp3",172.225306122449,44100,7595136,27277,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2440","mp3","IE1575179","REP74156526","FL74156554_Double D - Slide On By.mp3",172.225306122449,44100,7595136,27277,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2441","mp3","IE1575179","REP74156526","FL74156554_Double D - Slide On By.mp3",172.225306122449,44100,7595136,27277,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2442","mp3","IE1575179","REP74156526","FL74156556_Nemz - Evil Minded.mp3",224.65306122449,44100,9907200,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2443","mp3","IE1575179","REP74156526","FL74156556_Nemz - Evil Minded.mp3",224.65306122449,44100,9907200,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2444","mp3","IE1575179","REP74156526","FL74156556_Nemz - Evil Minded.mp3",224.65306122449,44100,9907200,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2445","mp3","IE1575179","REP74156526","FL74156557_Biggie Dan - No Joke At All.mp3",209.214693877551,44100,9226368,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2446","mp3","IE1575179","REP74156526","FL74156557_Biggie Dan - No Joke At All.mp3",209.214693877551,44100,9226368,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2447","mp3","IE1575179","REP74156526","FL74156557_Biggie Dan - No Joke At All.mp3",209.214693877551,44100,9226368,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2448","mp3","IE1575179","REP74156526","FL74156558_Biggie Dan Dannah - Ona Paper Tip G.mp3",239.098775510204,44100,10544256,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
